loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,acc_now_delinq,default_ind
7200,7200,7175,36,8.49,227.26,A5,2,RENT,60000,0,n,debt_consolidation,6.96,0,1,,12,0,6302,63,19,0,0,7572.95,7546.66,7200,372.95,0,0,0,2264.83,0,1,0,0
3000,3000,3000,36,10.99,98.21,B3,2,MORTGAGE,49000,1,n,debt_consolidation,12.96,0,1,24,16,0,8621,32.2,30,0,0,3437.35,3437.35,2887.61,531.14,0,18.6,0,98.21,0,1,0,1
13750,13750,13475,60,12.99,312.79,C1,11,MORTGAGE,36400,1,n,credit_card,22.12,0,0,,5,0,28136,85,15,0,0,13303.5,13037.07,8126.4,4342.49,0,834.61,142.542,312.79,0,1,0,1
23000,23000,22975,36,11.99,763.82,B5,0,RENT,65000,1,n,debt_consolidation,20.9,0,0,,10,0,13492,93,21,0,0,25394.44,25366.83,23000,2394.44,0,0,0,16994.2,0,1,0,0
6000,6000,6000,36,10.59,195.27,B2,2,RENT,46151.04,0,n,car,11.08,0,0,,12,0,12404,74,20,0,0,7027.276688,7027.28,6000,1027.28,0,0,0,207.4,0,1,0,0
10550,10550,10550,60,13.49,242.7,C2,11,MORTGAGE,128000,0,n,other,5.75,0,1,,7,0,83171,28.2,16,0,0,13535.32377,13535.32,10550,2985.32,0,0,0,3227.86,0,1,0,0
12500,12500,12475,36,11.49,412.15,B4,4,RENT,60000,1,n,credit_card,12.44,0,2,,2,0,0,0.01,17,0,0,14834.34535,14804.7,12500,2334.35,0,0,0,423.98,0,1,0,0
1800,1800,1800,36,5.99,54.76,A2,n/a,RENT,9600,0,n,other,5.88,0,0,,4,0,1219,8.2,8,0,0,1970.897116,1970.9,1800,170.9,0,0,0,55.54,0,1,0,0
2500,2500,2500,36,5.99,76.05,A2,11,MORTGAGE,70000,1,n,vacation,8.73,1,0,6,8,0,2240,22.6,27,0,0,2580.86,2580.86,2500,80.86,0,0,0,2125.05,0,1,0,0
18000,18000,18000,36,8.49,568.14,A5,3,RENT,84000,1,n,debt_consolidation,15.91,0,0,,18,0,26808,27.3,37,0,0,20446.99809,20447,18000,2447,0,0,0,596.85,0,1,0,0
3500,3500,3475,36,6.99,108.06,A3,1,RENT,20400,1,n,small_business,4,0,1,,6,0,0,0,13,0,0,3872.37,3844.71,3500,372.37,0,0,0,852.37,0,1,0,0
25000,25000,25000,60,13.49,575.12,C2,5,RENT,81000,1,n,debt_consolidation,22.09,0,1,,15,0,16271,63.3,20,0,0,31658.2,31658.2,25000.01,6658.19,0,0,0,15565.91,0,1,0,0
18000,18000,18000,60,20.62,483.13,F2,0,MORTGAGE,73000,1,n,debt_consolidation,14.01,0,1,37,5,0,8176,86.1,20,0,0,27142.64148,27142.64,18000,9142.64,0,0,0,9275.2,0,1,0,0
8000,8000,7950,36,10.99,261.88,B3,2,RENT,42000,1,n,credit_card,3.14,1,0,19,6,0,3955,36.6,8,0,0,9317.22,9258.99,8000,1317.22,0,0,0,2538.88,0,1,0,0
6400,6400,6400,36,12.99,215.62,C1,3,RENT,30000,1,n,debt_consolidation,11,0,1,,4,0,10722,88.6,6,0,0,7776.715163,7776.72,6400,1376.72,0,0,0,245.31,0,1,0,0
15000,15000,14975,60,12.99,341.22,C1,11,RENT,100000,1,n,credit_card,11.52,0,0,,9,0,10137,49.1,20,0,0,19440.87552,19408.54,15000,4440.88,0,0,0,7552.28,0,1,0,0
24000,24000,23725,60,10.59,516.93,B2,11,MORTGAGE,110000,1,n,debt_consolidation,15.75,0,0,,6,0,17064,32.8,21,0,0,30296.71409,29949.5,24000,6296.71,0,0,0,9155.38,0,1,0,0
12000,12000,12000,36,5.99,365.01,A2,8,OWN,31000,1,n,debt_consolidation,1.39,0,1,32,13,0,1024,7.9,44,0,0,12657.68,12657.68,12000,657.68,0,0,0,8278.73,0,1,0,0
24000,24000,23501.21254,36,19.69,888.14,E5,5,RENT,65000,1,n,credit_card,10.91,0,0,,6,0,22456,88.5,10,0,0,31666.95,30869.87,24000,7666.95,0,0,0,5960.59,0,1,0,0
3000,3000,3000,36,10.59,97.64,B2,9,RENT,55500,1,n,debt_consolidation,22.1,0,1,,7,1,25373,84.3,19,0,0,3427.39,3427.39,3000,427.39,0,0,0,1383.99,0,1,0,0
25000,25000,25000,36,10.59,813.63,B2,11,OWN,125000,1,n,debt_consolidation,29.21,0,1,,16,0,29900,24.7,46,0,0,29288.81838,29288.82,25000,4288.82,0,0,0,821.07,0,1,0,0
16250,16250,16225,60,11.49,357.3,B4,6,RENT,63600,1,n,debt_consolidation,29.36,0,4,,10,0,13049,27.3,37,0,0,21275.1475,21242.52,16250,5025.15,0,0,0,3449.94,0,1,0,0
20000,20000,19975,36,11.99,664.2,B5,1,RENT,76500,1,n,debt_consolidation,11.65,0,1,,11,0,21469,50.9,16,0,0,23910.28169,23880.39,20000,3910.28,0,0,0,666.07,0,1,0,0
20375,20375,20350,60,16.49,500.81,D3,0,RENT,50000,1,n,debt_consolidation,21.48,0,0,,23,0,10902,24,41,0,0,26354.88,26322.58,20375,5979.88,0,0,0,14350.05,0,1,0,0
12000,12000,11750,60,10.59,258.47,B2,3,MORTGAGE,42000,0,n,debt_consolidation,13.29,0,0,,6,0,8099,21.7,11,1527.77,1496.35,13921.39,13630.76,10472.24,3449.15,0,0,0,258.47,0,1,0,0
15000,15000,15000,60,15.99,364.7,D2,1,RENT,54000,1,n,small_business,18.13,0,2,,8,0,7699,71.3,15,0,0,21227.64984,21227.65,15000,6227.65,0,0,0,5934.12,0,1,0,0
20000,20000,19975,36,9.99,645.25,B1,3,RENT,160000,1,n,debt_consolidation,8.6,0,2,,10,0,26435,33.9,19,0,0,23217.74279,23188.76,20000.01,3217.73,0,0,0,682.54,0,1,0,0
20000,20000,19975,60,16.89,495.87,D4,0,RENT,65000,1,n,other,6.72,1,3,13,14,0,8299,25.9,19,0,0,26575.81,26542.7,20000,6575.81,0,0,0,13216.36,0,1,0,0
12000,12000,11950,60,11.49,263.86,B4,4,MORTGAGE,60000,1,n,credit_card,10.38,0,1,,13,0,19665,33.3,25,0,0,13466.95,13410.85,12000,1466.95,0,0,0,180.94,0,1,0,0
12000,12000,12000,60,14.79,284.16,C4,11,MORTGAGE,70000,0,n,debt_consolidation,13.97,0,2,,8,0,8795,56.6,16,0,0,5091.35,5091.35,2389.88,2149.32,0,552.15,5.24,284.16,0,1,0,1
9200,9200,9200,36,11.49,303.34,B4,4,RENT,50000,0,n,debt_consolidation,11.16,1,2,21,6,0,9280,75.4,22,0,0,10916.45349,10916.45,9200,1716.45,0,0,0,319.7,0,1,0,0
19000,19000,18750,36,8.49,599.7,A5,11,MORTGAGE,100000,0,n,debt_consolidation,12.12,0,0,,4,0,34356,69.4,37,0,0,21435.08,21152.99,19000,2435.08,0,0,0,5274.16,0,1,0,0
35000,35000,34975,60,13.99,814.21,C3,0,RENT,87360,1,n,small_business,0.55,0,1,,4,0,2732,30.4,7,0,0,42192.68,42162.55,35000,7192.68,0,0,0,26730.31,0,1,0,0
2800,2800,2800,36,7.49,87.09,A4,0,MORTGAGE,85000,1,n,credit_card,15.1,0,1,,13,0,6635,22.3,19,0,0,3133.143531,3133.14,2800,333.14,0,0,0,100.49,0,1,0,0
2200,2200,2200,36,8.49,69.44,A5,11,MORTGAGE,175000,0,n,other,16.37,0,2,,10,0,62118,65,29,0,0,2565.960723,2565.96,2200,365.96,0,0,0,155.4,0,1,0,0
25475,25475,25475,36,10.99,833.9,B3,0,RENT,60000,1,n,debt_consolidation,23.06,0,0,,12,0,25786,58.9,20,0,0,26599.51,26599.51,19818.14,4364.27,0,2417.1,257.1516,25.26,0,1,0,1
4000,4000,3975,36,7.49,124.41,A4,1,MORTGAGE,60000,1,n,major_purchase,21.94,0,0,30,7,0,0,0,47,0,0,4475.990912,4448.03,4000,475.99,0,0,0,143.34,0,1,0,0
3075,3075,3075,36,15.62,107.54,D1,1,MORTGAGE,28000,1,n,debt_consolidation,24.47,0,2,,11,0,7621,54,17,0,0,2027.13,2027.13,1354.58,574.12,0,98.43,1.13,107.54,0,1,0,1
8000,8000,8000,36,13.49,271.45,C2,8,OWN,96000,0,n,major_purchase,10.45,0,0,,7,0,19069,96.3,8,0,0,9764.35046,9764.35,8000,1764.35,0,0,0,296.37,0,1,0,0
12000,12000,12000,36,16.89,427.18,D4,11,RENT,75000,0,n,debt_consolidation,6.54,0,0,,9,0,8495,48.3,16,0,0,14989.47,14989.47,12000,2989.47,0,0,0,4791.62,0,1,0,0
35000,35000,35000,60,10.99,760.82,B3,8,MORTGAGE,150000,1,n,major_purchase,7.43,0,0,,6,0,35226,73.6,26,0,0,38297.12,38297.12,35000,3297.12,0,0,0,30693.34,0,1,0,0
25000,25000,24975,60,11.49,549.69,B4,11,MORTGAGE,96000,1,n,small_business,9.84,0,0,60,7,0,22741,32.6,28,0,0,29691.16,29661.54,25000,4691.16,0,0,0,17625.17,0,1,0,0
6400,6400,6350,36,15.62,223.81,D1,6,MORTGAGE,150000,0,n,other,19.91,0,0,,26,0,67695,47.1,54,0,0,8051.358633,7988.47,6400,1651.36,0,0,0,242.19,0,1,0,0
4000,4000,4000,36,5.42,120.64,A1,0,RENT,36000,1,n,other,5.17,0,0,,12,0,7369,18.5,37,0,0,4336.505115,4336.51,4000,336.51,0,0,0,609.07,0,1,0,0
3500,3500,3500,36,13.99,119.61,C3,4,RENT,38400,1,n,car,11.44,0,3,,4,0,5256,66.5,7,0,0,4302.967065,4302.97,3500,802.97,0,0,0,129.64,0,1,0,0
1800,1800,1800,36,16.49,63.72,D3,5,OWN,35000,1,n,vacation,18.75,1,0,17,5,0,0,0,9,0,0,2281.64,2281.64,1800,481.64,0,0,0,375.7,0,1,0,0
5000,5000,5000,36,9.99,161.32,B1,2,MORTGAGE,67200,1,n,credit_card,23.66,0,3,74,10,0,8956,43.7,31,0,0,5610.01,5610.01,4999.99,610.02,0,0,0,2719.5,0,1,0,0
10000,10000,10000,36,18.39,363.49,E2,11,MORTGAGE,48960,1,n,debt_consolidation,14.58,5,0,3,33,0,3580,23.7,63,0,0,10154.26,10154.26,10000,154.26,0,0,0,10154.99,0,1,0,0
21000,21000,20475,36,9.99,677.52,B1,5,MORTGAGE,136000,1,n,debt_consolidation,13.24,0,0,,13,0,38859,41.7,42,0,0,23270.79,22688.93,21000,2270.79,0,0,0,13133.97,0,1,0,0
22325,22325,22075,60,11.99,496.5,B5,3,MORTGAGE,60000,1,n,debt_consolidation,23.16,0,0,,18,0,25107,68,26,0,0,26551.83,26254.51,22325,4226.83,0,0,0,16142.92,0,1,0,0
10000,10000,10000,36,5.99,304.18,A2,11,MORTGAGE,60000,0,n,wedding,0.2,0,0,,6,0,289,1.8,27,0,0,10146.56,10146.56,10000,146.56,0,0,0,1322.41,0,1,0,0
10000,10000,9775,36,8.49,315.63,A5,11,MORTGAGE,72000,1,n,debt_consolidation,10.58,1,0,11,9,0,52988,49.6,48,0,0,7551.52,7381.39,5546.67,1396.26,15.76162063,592.83,106.7094,180.86,0,1,0,1
20000,20000,19975,60,12.99,454.96,C1,2,RENT,88000,1,n,credit_card,27.71,0,0,,16,0,33113,61.3,37,0,0,25364.09,25332.47,20000,5364.09,0,0,0,11746.11,0,1,0,0
15175,15175,15175,36,21.74,577.51,F5,11,RENT,75000,1,n,credit_card,21.82,0,0,,26,0,37182,70.6,36,0,0,20784.60952,20784.61,15175,5609.61,0,0,0,589.12,0,1,0,0
1800,1800,1800,36,8.49,56.82,A5,9,MORTGAGE,60000,0,n,home_improvement,18.2,0,2,81,11,0,12312,64.1,37,0,0,2099.996252,2100,1800,300,0,0,0,121.53,0,1,0,0
5700,5700,5700,36,7.49,177.28,A4,0,RENT,11476,1,n,other,7.22,0,0,,4,0,3095,25.2,7,0,0,6380.022771,6380.02,5700,680.02,0,0,0,191.96,0,1,0,0
12000,12000,11975,60,10.59,258.47,B2,n/a,MORTGAGE,45600,1,n,debt_consolidation,16.79,0,3,,11,0,6981,8.7,26,1527.4,1524.1,13920.13,13891.32,10472.6,3447.53,0,0,0,258.47,0,1,0,0
12000,12000,12000,36,5.42,361.92,A1,1,MORTGAGE,100000,0,n,home_improvement,7.54,0,0,,6,0,4137,9.5,18,0,0,12663.72,12663.72,12000.01,663.71,0,0,0,7605.63,0,1,0,0
10000,10000,10000,36,5.42,301.6,A1,11,MORTGAGE,45992,0,n,home_improvement,13.7,0,0,,10,0,4496,7.9,29,0,0,10736.11,10736.11,10000,736.11,0,0,0,4112.41,0,1,0,0
14000,14000,14000,36,6.99,432.22,A3,11,MORTGAGE,71000,0,n,debt_consolidation,12.27,0,0,36,21,0,22824,26.9,51,0,0,15551.53715,15551.54,14000,1551.54,0,0,0,1294.48,0,1,0,0
5000,5000,5000,36,10.59,162.73,B2,11,RENT,28800,1,n,car,21,0,0,,4,1,2619,45.2,7,0,0,5855.681778,5855.68,5000,855.68,0,0,0,174.39,0,1,0,0
10000,10000,10000,36,5.99,304.18,A2,11,MORTGAGE,84000,1,n,home_improvement,3.59,0,1,,10,0,18786,33.5,28,0,0,10931.38819,10931.39,10000,931.39,0,0,0,805.22,0,1,0,0
12000,12000,12000,60,11.49,263.86,B4,3,RENT,28000,1,n,debt_consolidation,9.21,0,1,,14,0,7441,26.5,60,0,0,786.3,786.3,448.16,338.14,0,0,0,263.86,0,1,0,1
19000,19000,19000,36,11.99,630.99,B5,4,RENT,47000,1,n,debt_consolidation,19.4,0,1,,16,0,19376,49.5,21,0,0,22696.19952,22696.2,19000,3696.2,0,0,0,1875.7,0,1,0,0
20000,20000,19975,60,13.99,465.27,C3,9,MORTGAGE,105000,1,n,debt_consolidation,7.67,0,1,,16,0,19581,41,27,0,0,21997.79,21970.29,20000,1997.79,0,0,0,18282.17,0,1,0,0
15000,15000,14700,36,7.49,466.53,A4,4,MORTGAGE,56000,1,n,debt_consolidation,12.19,0,0,,8,0,16721,38.4,32,0,0,16788.43891,16452.61,15000,1788.44,0,0,0,494.45,0,1,0,0
6600,6600,6600,36,11.49,217.62,B4,11,MORTGAGE,66000,0,n,moving,17.27,0,1,47,11,0,25514,48.2,32,0,0,7520.55,7520.55,6599.99,920.56,0,0,0,275.95,0,1,0,0
4100,4100,4100,36,11.99,136.16,B5,1,RENT,48000,0,n,debt_consolidation,10.38,0,1,,8,0,8044,75.2,10,0,0,4901.491082,4901.49,4100,801.49,0,0,0,137.13,0,1,0,0
9450,9450,9450,36,10.99,309.34,B3,9,MORTGAGE,78000,0,n,debt_consolidation,23.69,0,0,39,12,1,9697,48.7,29,0,0,10767.51,10767.51,9450,1317.51,0,0,0,4909.09,0,1,0,0
7500,7500,7250,36,11.49,247.29,B4,5,MORTGAGE,45500,0,n,credit_card,18.78,0,0,,16,0,10933,78.1,33,0,0,6097.68,5893.79,4636.03,1278.77,0,182.88,8.3277,247.29,0,1,0,1
12000,12000,12000,36,6.99,370.48,A3,3,RENT,125000,0,n,wedding,4.29,0,0,,7,0,4971,9.6,9,0,0,13260.76,13260.76,12000,1260.76,0,0,0,3264.93,0,1,0,0
7500,7500,7500,36,5.42,226.2,A1,11,MORTGAGE,31000,0,n,home_improvement,22.26,1,0,14,11,0,2160,5.1,19,0,0,8142.429292,8142.43,7500,642.43,0,0,0,233.49,0,1,0,0
5600,5600,5600,36,9.99,180.67,B1,0,RENT,60000,1,n,credit_card,10.96,0,0,,4,0,5132,36.4,7,0,0,6518.855615,6518.86,5600,903.86,15,0,0,200.87,0,1,0,0
9000,9000,9000,36,5.99,273.76,A2,8,MORTGAGE,75000,0,n,home_improvement,7.62,0,3,,7,0,2630,10.1,27,0,0,9853.595049,9853.6,9000,853.6,0,0,0,548.55,0,1,0,0
11400,11400,11375,36,15.23,396.47,C5,4,RENT,60000,1,n,other,11.84,0,1,35,9,0,5708,68,16,0,0,14255.96869,14224.74,11400,2855.97,0,0,0,447.36,0,1,0,0
12000,12000,12000,36,18.79,438.6,E3,1,RENT,129005,1,n,debt_consolidation,10.43,0,1,,11,0,10847,99.1,20,0,0,14561.17,14561.17,12000,2561.17,0,0,0,2432.15,0,1,0,0
5000,5000,5000,36,8.49,157.82,A5,3,RENT,40000,0,n,vacation,16.5,1,0,5,14,0,6826,50.6,22,0,0,2202.34,2202.34,1789.54,412.8,0,0,0,157.82,0,1,0,1
2800,2800,2800,36,21.74,106.56,F5,1,RENT,23000,1,n,debt_consolidation,4.7,0,0,,4,0,1292,99.4,8,0,0,1616.52,1616.52,876.66,614.75,14.97681173,110.13,1.12,121.88,0,1,0,1
35000,35000,35000,60,19.29,913.52,E4,6,RENT,100000,1,n,debt_consolidation,19.98,0,0,,10,0,13770,88.4,21,0,0,47139.68,47139.68,35000.01,12139.67,0,0,0,25227.93,0,1,0,0
30000,30000,29975,36,15.62,1049.1,D1,11,MORTGAGE,125004,1,n,debt_consolidation,16.07,0,1,24,19,0,35178,50.3,34,0,0,34641.43,34612.57,29999.98,4641.45,0,0,0,21019.02,0,1,0,0
9000,9000,9000,36,5.99,273.76,A2,7,OWN,69000,0,n,debt_consolidation,26.31,0,0,,12,0,16570,26.4,44,0,0,9604.55,9604.55,9000,604.55,0,0,0,5226.12,0,1,0,0
9500,9500,9500,36,12.99,320.05,C1,3,OWN,33600,1,n,debt_consolidation,20.32,0,1,33,7,0,10410,64.8,22,0,0,11517.84134,11517.84,9500,2017.84,0,0,0,335.31,0,1,0,0
3825,3825,3575,36,7.49,118.97,A4,4,MORTGAGE,35000,1,n,debt_consolidation,14.74,0,0,,12,0,5990,36.5,26,0,0,4172.56,3899.8,3825,347.56,0,0,0,2038.52,0,1,0,0
25000,16550,16525,60,13.49,380.73,C2,8,MORTGAGE,150000,1,n,small_business,2.15,0,2,,11,0,21104,55.7,31,0,0,17098.44,17072.63,589.59,550.59,0,15958.26,0,380.73,0,1,0,1
28000,17250,17000,36,8.49,544.47,A5,3,MORTGAGE,130000,1,n,debt_consolidation,11.37,0,0,,8,0,14632,48.8,32,0,0,19595.8673,19311.81,17250,2345.87,0,0,0,568.28,0,1,0,0
7200,7200,7175,36,8.49,227.26,A5,11,MORTGAGE,29000,1,n,small_business,25.82,0,2,,14,0,10651,37.1,23,0,0,8177.616076,8149.25,7200,977.62,0,0,0,248.94,0,1,0,0
3000,3000,3000,36,9.99,96.79,B1,0,MORTGAGE,25000,0,n,debt_consolidation,1.87,0,3,,5,1,452,2.6,15,0,0,1743.03,1743.03,1291.66,353.62,0,97.75,1.07,101.11,0,1,0,1
5425,5425,5425,36,11.99,180.17,B5,3,RENT,22718,1,n,debt_consolidation,10.04,0,0,,5,0,7155,50,5,0,0,6485.418947,6485.42,5425,1060.42,0,0,0,181.33,0,1,0,0
4000,4000,4000,36,13.99,136.7,C3,1,RENT,30000,0,n,credit_card,14.44,0,1,,7,0,3994,46.4,9,0,0,4702.74,4702.74,4000,702.74,0,0,0,916.34,0,1,0,0
20000,20000,20000,60,22.11,553.63,G1,9,RENT,85000,1,n,debt_consolidation,13.68,0,3,,20,0,5362,74.5,24,0,0,32522.63488,32522.63,20000,12522.63,0,0,0,6521.24,0,1,0,0
1500,1500,1500,36,15.23,52.17,C5,0,RENT,17000,1,n,moving,2.47,1,2,9,12,0,493,54.8,22,0,0,453.96,453.96,168.62,90.23,0,195.11,35.1198,52.17,0,1,0,1
30000,30000,29775,36,8.49,946.89,A5,11,MORTGAGE,144000,1,n,home_improvement,10.18,0,1,,11,0,3836,10.5,40,0,0,33418.93,33168.32,30000.01,3418.92,0,0,0,11631,0,1,0,0
19575,19575,19575,60,13.49,450.32,C2,7,RENT,37200,1,n,debt_consolidation,16.68,1,0,22,7,0,3085,30.2,13,0,0,21603.27,21603.27,14539.03,7064.24,0,0,0,450.32,0,1,0,1
5000,5000,5000,36,6.99,154.37,A3,6,RENT,60000,0,n,major_purchase,23.62,0,2,77,15,0,6294,20.8,41,0,0,5556.356318,5556.36,5000,556.36,0,0,0,159.3,0,1,0,0
15000,15000,14975,36,8.49,473.45,A5,11,RENT,51500,1,n,credit_card,29.99,0,1,64,9,0,7937,38.7,27,0,0,17040.35616,17011.99,15000,2040.36,0,0,0,495.96,0,1,0,0
5000,5000,5000,36,5.99,152.09,A2,3,OWN,50000,0,n,debt_consolidation,12.7,0,1,,14,0,1836,4.6,44,0,0,5467.456427,5467.46,5000,467.46,0,0,0,754.22,0,1,0,0
24250,24250,24225,60,11.99,539.31,B5,2,RENT,55000,1,n,debt_consolidation,22.91,0,0,,5,0,20705,87.4,10,3138.61,3135.27,29101.97,29072.13,21111.38,7990.59,0,0,0,539.31,0,1,0,0
30000,30000,29975,60,10.99,652.13,B3,0,RENT,80000,1,n,other,3.7,0,0,,9,0,11075,19.8,22,0,0,31339.21,31313.09,30000,1339.21,0,0,0,28732.81,0,1,0,0
7500,7500,7500,36,10.99,245.51,B3,7,MORTGAGE,62000,0,n,credit_card,6.12,2,1,16,12,0,6995,34.6,24,0,0,8831.753493,8831.75,7500,1331.75,0,0,0,273.49,0,1,0,0
3200,3200,3200,36,8.49,101.01,A5,3,MORTGAGE,76200,0,n,credit_card,13.39,0,1,,9,1,8754,44,15,0,0,3632.381954,3632.38,3200,432.38,0,0,0,123.69,0,1,0,0
35000,35000,34725,60,10.99,760.82,B3,11,MORTGAGE,135000,1,n,debt_consolidation,14.57,0,0,,17,0,11113,18.4,49,0,0,28372.28,28149.39,8564.01,5116.17,0,14692.1,1040.4972,760.82,0,1,0,1
25000,25000,25000,60,20.25,665.83,F1,1,MORTGAGE,100000,1,n,home_improvement,17.41,2,3,3,14,0,6287,13.5,27,0,0,31897.21,31897.21,25000,6897.21,0,0,0,20591.07,0,1,0,0
5000,5000,5000,36,7.49,155.51,A4,2,RENT,36100,0,n,major_purchase,24.72,0,0,69,10,0,8546,18.4,20,0,0,5596.557423,5596.56,5000,596.56,0,0,0,167.97,0,1,0,0
18000,18000,18000,60,15.99,437.63,D2,8,MORTGAGE,62400,1,n,debt_consolidation,19.63,0,0,44,7,0,13292,61.8,28,0,0,25749.50502,25749.51,18000,7749.51,0,0,0,5665.71,0,1,0,0
3600,3600,3600,36,15.99,126.55,D2,11,MORTGAGE,126000,0,n,car,12.76,0,0,42,25,0,22678,23,51,0,0,4550.684085,4550.68,3600,950.68,0,0,0,142.51,0,1,0,0
3600,3600,3600,36,7.49,111.97,A4,0,RENT,30000,1,n,medical,15.72,0,0,,8,0,650,7.7,9,0,0,3686.22,3686.22,3600,86.22,0,0,0,1155.95,0,1,0,0
3000,3000,3000,36,12.99,101.07,C1,n/a,OWN,57600,0,n,home_improvement,3.65,1,0,14,10,0,2670,11.7,17,0,0,2666.62,2666.62,1952.82,568.18,0,145.62,1.4562,101.07,0,1,0,1
4800,4800,4800,36,7.49,149.29,A4,2,RENT,45840,1,n,credit_card,27.83,0,0,,11,0,2038,88.6,12,0,0,5371.122368,5371.12,4800,571.12,0,0,0,172.63,0,1,0,0
14000,14000,14000,36,13.99,478.42,C3,11,OWN,49000,1,n,debt_consolidation,12.54,0,2,75,5,0,6176,63,30,0,0,17197.15031,17197.15,14000,3197.15,0,0,0,1448.99,0,1,0,0
16000,16000,16000,36,12.99,539.03,C1,2,RENT,45000,0,n,debt_consolidation,16.13,0,2,,13,0,10745,57.2,30,0,0,18970.23,18970.23,15999.99,2970.24,0,0,0,6586.84,0,1,0,0
4000,4000,4000,36,5.42,120.64,A1,1,RENT,50000,1,n,wedding,19.51,0,0,,11,0,1275,15.4,23,0,0,4131.4,4131.4,4000,131.4,0,0,0,3289.53,0,1,0,0
4800,4800,4800,36,14.79,165.91,C4,11,RENT,80000,1,n,medical,17.31,0,1,68,10,1,5856,62.4,33,0,0,5969.159561,5969.16,4800,1169.16,0,0,0,176.57,0,1,0,0
7000,7000,7000,36,10.99,229.14,B3,5,RENT,35000,0,n,credit_card,13.75,0,0,,10,0,15401,36.8,12,0,0,8242.758144,8242.76,7000,1242.76,0,0,0,257.34,0,1,0,0
3025,3025,3025,36,10.99,99.03,B3,11,MORTGAGE,76793,1,n,debt_consolidation,17.72,0,0,,13,1,21057,67.5,25,0,0,2673.81,2673.81,2161.96,497.54,0,14.31,0,99.03,0,1,0,1
6000,6000,6000,36,10.99,196.41,B3,11,RENT,55000,0,n,debt_consolidation,15.25,0,0,25,11,0,12706,71,42,0,0,7018.01,7018.01,6000,1018.01,0,0,0,1542.14,0,1,0,0
13000,13000,12750,36,9.99,419.42,B1,7,MORTGAGE,40000,1,n,debt_consolidation,18.3,0,0,,7,0,26778,58.7,19,0,0,3346.56,3282.08,2556.6,789.96,0,0,0,419.42,0,1,0,1
7800,7800,7800,60,17.49,195.92,D5,3,MORTGAGE,70000,1,n,debt_consolidation,15.74,0,1,,6,0,7471,45.8,19,0,0,11141.02362,11141.02,7800,3341.02,0,0,0,3741.46,0,1,0,0
24000,24000,23975,36,18.39,872.37,E2,4,RENT,110000,1,n,credit_card,24.51,0,0,33,10,0,20094,64.2,26,0,0,31453.73789,31421.08,24000,7419.42,34.32,0,0,79.6,0,1,0,0
23000,23000,22975,36,11.99,763.82,B5,11,MORTGAGE,84000,1,n,credit_card,20.81,0,3,,10,0,21598,54.7,37,0,0,25861.39,25833.28,22999.98,2861.41,0,0,0,15172.32,0,1,0,0
6000,6000,6000,36,9.99,193.58,B1,n/a,MORTGAGE,36852,1,n,major_purchase,18.98,0,0,,5,1,1464,29.3,8,0,0,6966.618989,6966.62,6000,966.62,0,0,0,204.34,0,1,0,0
16950,16950,16925,60,18.79,437.74,E3,0,MORTGAGE,40000,1,n,home_improvement,17.01,0,0,61,17,0,12789,51.8,25,0,0,9191.62,9178.16,4237.85,4937.05,0,16.72,0,437.74,0,1,0,1
8000,8000,8000,36,5.99,243.34,A2,11,MORTGAGE,60000,1,n,home_improvement,6.22,0,0,82,7,1,1100,7.6,19,0,0,8759.90562,8759.91,8000,759.91,0,0,0,246.11,0,1,0,0
10000,10000,9925,36,8.49,315.63,A5,5,RENT,55000,0,n,credit_card,9.45,0,0,55,9,0,7932,39.5,24,0,0,10571.77,10492.49,10000,571.77,0,0,0,8057.55,0,1,0,0
4200,4200,4200,36,5.99,127.76,A2,11,MORTGAGE,96000,0,n,car,14.65,0,2,44,7,0,2904,26.6,20,0,0,4430.18,4430.18,4200,230.18,0,0,0,2897.84,0,1,0,0
5000,5000,5000,36,13.99,170.87,C3,3,RENT,48000,0,n,other,16.75,0,2,,12,0,14697,81.6,14,0,0,2914.18,2914.18,1958.25,766.8,14.97855581,174.15,1.88,356.74,0,1,0,1
7875,7875,7850,36,10.59,256.3,B2,9,RENT,47000,1,n,credit_card,23.59,0,0,,6,0,16586,81.3,12,0,0,8600.4,8573.1,7875,725.4,0,0,0,534.64,0,1,0,0
10000,10000,9975,36,9.99,322.63,B1,0,RENT,42000,1,n,debt_consolidation,8.57,0,0,,3,0,10000,80,5,0,0,11544.49,11515.65,10000,1544.49,0,0,0,344.52,0,1,0,0
2000,2000,2000,36,13.99,68.35,C3,1,RENT,22000,1,n,other,24,0,1,45,5,0,5964,82.8,20,0,0,2323.26,2323.26,2000,323.26,0,0,0,53.82,0,1,0,0
3000,3000,3000,36,11.99,99.63,B5,8,RENT,72000,1,n,other,19.08,0,2,33,11,0,7083,59.5,28,0,0,3580.574463,3580.57,3000,580.57,0,0,0,393.34,0,1,0,0
